112,janeiro,182
112,fevereiro,143
112,março,130
112,abril,118
112,maio,122
112,junho,129
112,julho,152
112,agosto,175
112,setembro,188
112,outubro,202
112,novembro,193
112,dezembro,192
117,janeiro,146
117,fevereiro,125
117,março,128
117,abril,116
117,maio,117
117,junho,111
117,julho,124
117,agosto,139
117,setembro,145
117,outubro,159
117,novembro,150
117,dezembro,151
118,janeiro,204
118,fevereiro,160
118,março,146
118,abril,127
118,maio,128
118,junho,130
118,julho,152
118,agosto,170
118,setembro,185
118,outubro,206
118,novembro,203
118,dezembro,209
119,janeiro,198.477107213503
119,fevereiro,166.961327298327
119,março,158.124909518092
119,abril,134.597745726403
119,maio,129.793900137342
119,junho,131.601131779665
119,julho,151.323802356417
119,agosto,169.119011782083
119,setembro,181.342882377839
119,outubro,197.217835733227
119,novembro,192.937253712134
119,dezembro,198.55785054721
121,janeiro,175.23177487259
121,fevereiro,137.632097312744
121,março,125.56564560618
121,abril,113.48784991506
121,maio,117.098871459462
121,junho,123.476505930505
121,julho,145.931936092667
121,agosto,168.23177487259
121,setembro,180.998387799231
121,outubro,194.376022270274
121,novembro,185.765000725872
121,dezembro,184.687205034753
122,janeiro,203.983332313045
122,fevereiro,159.978570116772
122,março,146.002381098136
122,abril,127.019048785092
122,maio,127.988094509318
122,junho,129.976189018636
122,julho,151.973807920499
122,agosto,169.976189018636
122,setembro,184.976189018636
122,outubro,205.952378037271
122,novembro,202.980951214908
122,dezembro,208.976189018636
126,janeiro,182
126,fevereiro,143
126,março,130
126,abril,118
126,maio,122
126,junho,129
126,julho,152
126,agosto,175
126,setembro,188
126,outubro,202
126,novembro,193
126,dezembro,192
127,janeiro,162.869525754482
127,fevereiro,118.724604795401
127,março,115.688374555631
127,abril,106.326072157931
127,maio,107.579683836321
127,junho,108.470993117011
127,julho,120.833295514711
127,agosto,151.326072157931
127,setembro,173.18115119885
127,outubro,194.96376976023
127,novembro,192.03623023977
127,dezembro,190.326072157931
129,janeiro,182
129,fevereiro,143
129,março,130
129,abril,118
129,maio,122
129,junho,129
129,julho,152
129,agosto,175
129,setembro,188
129,outubro,202
129,novembro,193
129,dezembro,192
130,janeiro,205.601939483649
130,fevereiro,175.850047397209
130,março,168.026963182254
130,abril,141.690397376172
130,maio,135.425023698604
130,junho,136.24810791356
130,julho,157.24810791356
130,agosto,174.336565806082
130,setembro,186.469252644866
130,outubro,202.24810791356
130,novembro,197.867313161216
130,dezembro,204.734626322433
133,janeiro,197
133,fevereiro,151
133,março,147
133,abril,135
133,maio,123
133,junho,120
133,julho,141
133,agosto,160
133,setembro,175
133,outubro,186
133,novembro,195
133,dezembro,199
134,janeiro,162
134,fevereiro,118
134,março,115
134,abril,106
134,maio,107
134,junho,108
134,julho,120
134,agosto,151
134,setembro,173
134,outubro,195
134,novembro,192
134,dezembro,190
135,janeiro,206
135,fevereiro,177
135,março,169
135,abril,142
135,maio,136
135,junho,137
135,julho,158
135,agosto,175
135,setembro,187
135,outubro,203
135,novembro,198
135,dezembro,205
141,janeiro,95
141,fevereiro,74
141,março,73
141,abril,60
141,maio,59
141,junho,58
141,julho,74
141,agosto,88
141,setembro,98
141,outubro,104
141,novembro,100
141,dezembro,98
148,janeiro,162
148,fevereiro,118
148,março,115
148,abril,106
148,maio,107
148,junho,108
148,julho,120
148,agosto,151
148,setembro,173
148,outubro,195
148,novembro,192
148,dezembro,190
155,janeiro,193.313610440886
155,fevereiro,146.938857205528
155,março,138.875740293924
155,abril,119.875740293924
155,maio,125.031558455802
155,junho,124.656805220443
155,julho,146.656805220443
155,agosto,164.063116911603
155,setembro,180.844181838122
155,outubro,198.875740293924
155,novembro,197.063116911603
155,dezembro,203.063116911603
158,janeiro,146
158,fevereiro,125
158,março,128
158,abril,116
158,maio,117
158,junho,111
158,julho,124
158,agosto,139
